financial_year,state_code,state,month,month_date,intrastate_suppliers,intrastate_ewb_count,intrastate_assessable_value,interstate_out_suppliers,interstate_out_ewb_count,interstate_out_assessable_value,interstate_in_suppliers,interstate_in_ewb_count,interstate_in_assessable_value
2023-24,17,Meghalaya,2023-08,2023-08-01,519.0,16985.0,376.218,501.0,28895.0,669.4205000000001,3897.0,50081.0,1307.0334
2023-24,18,Assam,2023-08,2023-08-01,15120.0,607846.0,11479.4047,11162.0,227965.0,7631.5054,28842.0,409051.0,13203.1541
2023-24,19,West Bengal,2023-08,2023-08-01,55367.0,2841146.0,59677.854100000004,46443.0,1100371.0,44709.9171,73266.0,1490193.0,53738.782
2023-24,20,Jharkhand,2023-08,2023-08-01,11053.0,640130.0,16340.251,8711.0,252396.0,18274.6425,29177.0,481187.0,18417.7241
2023-24,21,Odisha,2023-08,2023-08-01,18950.0,1209244.0,25528.9179,7816.0,365607.0,33677.4919,36629.0,492726.0,22909.4746
2023-24,22,Chhattisgarh,2023-08,2023-08-01,7685.0,366399.0,12037.4706,9154.0,208557.0,18743.2325,26988.0,525074.0,19220.881
2023-24,23,Madhya Pradesh,2023-08,2023-08-01,27321.0,1054798.0,21011.053,23124.0,555744.0,26639.5939,80361.0,1101917.0,37422.7436
2023-24,24,Gujarat,2023-08,2023-08-01,177581.0,5839797.0,153484.0377,148791.0,4871604.0,148600.3671,153406.0,2303941.0,112851.2384
2023-24,25,Daman and Diu,2023-08,2023-08-01,0.0,0.0,0.0,1.0,4.0,0.0069,18.0,23.0,1.0425
2023-24,26,Dadra and Nagar Haveli,2023-08,2023-08-01,3097.0,137006.0,5805.3251,3958.0,474746.0,19939.4089,5817.0,205941.0,15539.0225
2023-24,27,Maharashtra,2023-08,2023-08-01,164788.0,9274854.0,207355.363,125078.0,4942143.0,172878.95429999998,224921.0,3635909.0,169317.5624
2023-24,29,Karnataka,2023-08,2023-08-01,116376.0,6132852.0,102703.05589999999,59587.0,2584468.0,76550.5622,129006.0,2492259.0,88142.3184
2023-24,30,Goa,2023-08,2023-08-01,2103.0,117488.0,2141.7954999999997,1896.0,74430.0,5701.6145,8519.0,156684.0,5207.3107
2023-24,31,Lakshadweep,2023-08,2023-08-01,0.0,0.0,0.0,4.0,5.0,0.1315,38.0,241.0,4.111000000000001
2023-24,32,Kerala,2023-08,2023-08-01,48201.0,2109149.0,30950.728300000002,17608.0,218286.0,9592.1672,62279.0,886108.0,24689.1839
2023-24,33,Tamil Nadu,2023-08,2023-08-01,131424.0,7396727.0,145403.39429999999,80415.0,2629483.0,102110.15550000001,129766.0,2517498.0,105520.2468
2023-24,34,Puducherry,2023-08,2023-08-01,1327.0,54532.0,1760.0176999999999,2272.0,130814.0,4226.4829,6395.0,140859.0,3997.3932
2023-24,35,ANDAMAN AND NICOBAR,2023-08,2023-08-01,108.0,2642.0,59.8684,107.0,423.0,39.588899999999995,1186.0,10925.0,257.9251
2023-24,36,Telangana,2023-08,2023-08-01,50211.0,2778332.0,48441.3785,35141.0,907467.0,38286.030099999996,71442.0,1507760.0,49083.2037
2023-24,37,Andhra Pradesh,2023-08,2023-08-01,37367.0,2251627.0,36951.1166,23298.0,562254.0,44379.0027,77668.0,1133857.0,42902.4514
2023-24,38,Ladakh,2023-08,2023-08-01,162.0,3250.0,66.1114,95.0,478.0,34.6,1798.0,21966.0,589.672
2023-24,97,Other Territory,2023-08,2023-08-01,6.0,173.0,91.7775,34.0,4729.0,989.6997,304.0,13526.0,3544.3353
2023-24,01,Jammu and Kashmir,2023-07,2023-07-01,7845.0,278052.0,4885.2114,3951.0,49811.0,3422.58,20067.0,215171.0,7605.748199999999
2023-24,02,Himachal Pradesh,2023-07,2023-07-01,9103.0,292195.0,6284.7778,5753.0,309368.0,12859.8795,22729.0,339590.0,11012.972
2023-24,03,Punjab,2023-07,2023-07-01,68802.0,2050350.0,47118.4919,50670.0,1033433.0,33157.684700000005,72582.0,960646.0,36397.329300000005
2023-24,04,Chandigarh,2023-07,2023-07-01,2289.0,27106.0,429.25089999999994,5116.0,84421.0,1723.3757999999998,8668.0,145168.0,2986.5812
2023-24,05,Uttarakhand,2023-07,2023-07-01,13958.0,676594.0,11340.106699999998,9433.0,381862.0,18264.478600000002,27310.0,536270.0,15939.8218
2023-24,06,Haryana,2023-07,2023-07-01,77779.0,3940061.0,66959.8491,69036.0,4550550.0,91551.55029999999,108629.0,2259078.0,89199.16769999999
2023-24,07,Delhi,2023-07,2023-07-01,73415.0,1120910.0,35529.7696,128071.0,1687057.0,48132.1939,134013.0,2385452.0,57305.3725
2023-24,08,Rajasthan,2023-07,2023-07-01,63494.0,1773335.0,44817.3507,54760.0,1433603.0,44370.302599999995,107070.0,1464676.0,53520.8291
2023-24,09,Uttar Pradesh,2023-07,2023-07-01,135380.0,4791199.0,88054.451,90051.0,1904993.0,74388.3162,197309.0,2713281.0,95226.1456
2023-24,10,Bihar,2023-07,2023-07-01,10868.0,736836.0,12768.4098,9285.0,108557.0,3774.1946000000003,58175.0,619978.0,19179.0312
2023-24,11,Sikkim,2023-07,2023-07-01,180.0,13768.0,297.65139999999997,232.0,7391.0,3443.6569,2619.0,48113.0,1306.5599
2023-24,12,Arunachal Pradesh,2023-07,2023-07-01,281.0,5604.0,105.0133,275.0,2279.0,120.18180000000001,3642.0,39924.0,817.7134
2023-24,13,Nagaland,2023-07,2023-07-01,186.0,2611.0,77.2929,341.0,3987.0,143.51049999999998,2803.0,36255.0,628.2204
2023-24,14,Manipur,2023-07,2023-07-01,107.0,2990.0,83.2956,121.0,1187.0,78.3821,2278.0,20967.0,584.4490000000001
2023-24,15,Mizoram,2023-07,2023-07-01,57.0,1839.0,26.7938,101.0,635.0,17.2175,2096.0,28667.0,564.7891000000001
2023-24,16,Tripura,2023-07,2023-07-01,1798.0,46329.0,865.951,550.0,3581.0,309.3472,4740.0,45091.0,1128.0181
2023-24,17,Meghalaya,2023-07,2023-07-01,472.0,15564.0,353.8499,479.0,28966.0,641.4271,3676.0,44645.0,1162.4206
2023-24,18,Assam,2023-07,2023-07-01,14527.0,569907.0,10922.8934,10933.0,212831.0,7653.701899999999,27093.0,354480.0,12470.796299999998
2023-24,19,West Bengal,2023-07,2023-07-01,52242.0,2626837.0,56625.764800000004,44375.0,970168.0,42805.65440000001,69557.0,1304235.0,51191.6855
2023-24,20,Jharkhand,2023-07,2023-07-01,10851.0,639184.0,16596.7534,8644.0,252072.0,17619.241,28690.0,440293.0,18671.0242
2023-24,21,Odisha,2023-07,2023-07-01,18517.0,1189290.0,25607.2728,7877.0,350365.0,31792.250699999997,35515.0,469340.0,23498.0194
2023-24,22,Chhattisgarh,2023-07,2023-07-01,7310.0,364211.0,11845.5718,8979.0,210637.0,18463.0683,26359.0,456206.0,18105.2145
2023-24,23,Madhya Pradesh,2023-07,2023-07-01,26214.0,1070645.0,21585.2822,23167.0,550323.0,26973.3644,77537.0,1027483.0,36677.4269
2023-24,24,Gujarat,2023-07,2023-07-01,170994.0,5418563.0,145272.3404,143993.0,4022646.0,141439.6145,149030.0,2173225.0,107280.3592
2023-24,25,Daman and Diu,2023-07,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,1.4353
2023-24,26,Dadra and Nagar Haveli,2023-07,2023-07-01,3094.0,135758.0,5519.0673,3945.0,470954.0,19420.4041,5588.0,199474.0,15344.9104
2023-24,27,Maharashtra,2023-07,2023-07-01,157756.0,8904109.0,198092.5021,120507.0,4705255.0,166187.138,214707.0,3326995.0,161098.9362
2023-24,29,Karnataka,2023-07,2023-07-01,112795.0,5748309.0,96960.0391,58433.0,2496668.0,74079.65980000001,122860.0,2325313.0,87207.046
2023-24,30,Goa,2023-07,2023-07-01,1986.0,98944.0,1863.1341,1825.0,71500.0,5396.4929,7850.0,144354.0,4940.351
2023-24,31,Lakshadweep,2023-07,2023-07-01,0.0,0.0,0.0,2.0,3.0,0.3436,41.0,276.0,5.8161000000000005
2023-24,32,Kerala,2023-07,2023-07-01,46248.0,1855820.0,27249.6081,17439.0,197628.0,9458.3835,59501.0,882030.0,23076.013
2023-24,33,Tamil Nadu,2023-07,2023-07-01,128071.0,7093105.0,137364.9829,78802.0,2523631.0,102737.55140000001,127380.0,2482424.0,104002.17439999999
2023-24,34,Puducherry,2023-07,2023-07-01,1290.0,53505.0,1529.1629999999998,2220.0,132124.0,4295.0984,6292.0,138326.0,3648.7993
2023-24,35,ANDAMAN AND NICOBAR,2023-07,2023-07-01,79.0,2479.0,42.0671,117.0,385.0,47.4511,1159.0,10663.0,251.38
2023-24,36,Telangana,2023-07,2023-07-01,48053.0,2579683.0,45489.5184,33727.0,842339.0,35662.1132,68636.0,1331548.0,46961.546200000004
2023-24,37,Andhra Pradesh,2023-07,2023-07-01,36267.0,2111269.0,35104.373700000004,22725.0,521519.0,42295.8371,74146.0,1052315.0,42463.2775
2023-24,38,Ladakh,2023-07,2023-07-01,128.0,2851.0,59.728,77.0,338.0,12.1509,1726.0,20548.0,537.7926
2023-24,97,Other Territory,2023-07,2023-07-01,7.0,123.0,54.3336,31.0,3333.0,916.5121,347.0,12771.0,2507.0053
2023-24,01,Jammu and Kashmir,2023-06,2023-06-01,7745.0,276972.0,4664.920300000001,3956.0,47955.0,3295.4435,20816.0,222284.0,7464.129
2023-24,02,Himachal Pradesh,2023-06,2023-06-01,9474.0,333334.0,7119.7584,6021.0,330368.0,13600.9389,24318.0,362472.0,11451.239399999999
2023-24,03,Punjab,2023-06,2023-06-01,68526.0,2103253.0,48120.1667,51185.0,1039621.0,33349.342000000004,73755.0,983245.0,36151.038700000005
2023-24,04,Chandigarh,2023-06,2023-06-01,2279.0,27441.0,455.6426,5232.0,87287.0,1909.0507,8822.0,146951.0,2979.3995
2023-24,05,Uttarakhand,2023-06,2023-06-01,14371.0,678383.0,12004.1959,9777.0,396055.0,19638.252099999998,29154.0,548608.0,16650.0983
2023-24,06,Haryana,2023-06,2023-06-01,78332.0,3611981.0,63785.8308,69361.0,4092289.0,89308.39779999999,110859.0,2229077.0,84571.5948
2023-24,07,Delhi,2023-06,2023-06-01,73669.0,1126976.0,36016.8331,129250.0,1712253.0,47130.0541,134270.0,2188550.0,56541.5774
2023-24,08,Rajasthan,2023-06,2023-06-01,63002.0,1743933.0,43016.9497,54482.0,1407619.0,43414.7581,107414.0,1413880.0,51313.22059999999
2023-24,09,Uttar Pradesh,2023-06,2023-06-01,137854.0,4813291.0,91302.86349999999,92170.0,1919555.0,72735.3272,203756.0,2637910.0,93162.0265
2023-24,10,Bihar,2023-06,2023-06-01,10724.0,752706.0,13919.4207,9332.0,104175.0,3701.6393,59493.0,634109.0,19399.5745
2023-24,11,Sikkim,2023-06,2023-06-01,173.0,13702.0,289.9214,210.0,7678.0,3554.9716,2681.0,52229.0,1368.2660999999998
2023-24,12,Arunachal Pradesh,2023-06,2023-06-01,290.0,6900.0,132.5039,287.0,2250.0,110.7108,3740.0,42445.0,863.7021000000001
2023-24,13,Nagaland,2023-06,2023-06-01,207.0,2885.0,86.7268,351.0,3514.0,134.0965,2798.0,38822.0,650.9457
2023-24,14,Manipur,2023-06,2023-06-01,61.0,2032.0,61.3617,118.0,1057.0,51.2626,1915.0,17383.0,461.5276
2023-24,15,Mizoram,2023-06,2023-06-01,56.0,1716.0,26.9863,99.0,642.0,23.2767,2123.0,33845.0,558.1016000000001
2023-24,16,Tripura,2023-06,2023-06-01,1743.0,41882.0,791.5437,559.0,3331.0,297.9664,4519.0,40619.0,996.1597
2023-24,17,Meghalaya,2023-06,2023-06-01,485.0,16218.0,387.602,565.0,28253.0,645.2744,3903.0,46460.0,1201.4642
2023-24,18,Assam,2023-06,2023-06-01,14551.0,569847.0,10572.9525,11089.0,219281.0,7355.05,27388.0,349730.0,12237.4322
2023-24,19,West Bengal,2023-06,2023-06-01,52267.0,2598860.0,56841.6118,44704.0,978704.0,42021.551699999996,68979.0,1197236.0,49469.153399999996
2023-24,20,Jharkhand,2023-06,2023-06-01,10776.0,674842.0,17061.3748,8888.0,253175.0,18665.3607,28618.0,439036.0,18037.0298
2023-24,21,Odisha,2023-06,2023-06-01,18220.0,1162610.0,25263.412599999996,7672.0,328037.0,31632.6715,35444.0,466086.0,23583.774900000004
2023-24,22,Chhattisgarh,2023-06,2023-06-01,7256.0,380908.0,12233.1056,8902.0,207860.0,18608.000500000002,26320.0,441518.0,18948.6501
2023-24,23,Madhya Pradesh,2023-06,2023-06-01,25617.0,1098423.0,22726.107200000002,22763.0,549972.0,27235.521800000002,77665.0,986893.0,37356.5077
2023-24,24,Gujarat,2023-06,2023-06-01,168072.0,5097974.0,139292.3527,142877.0,3837291.0,133202.9316,145787.0,2028176.0,101447.5513
2023-24,25,Daman and Diu,2023-06,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,2.1855
2023-24,26,Dadra and Nagar Haveli,2023-06,2023-06-01,3056.0,129680.0,5454.253299999999,3921.0,448578.0,18947.3178,5605.0,193447.0,14722.5334
2023-24,27,Maharashtra,2023-06,2023-06-01,157013.0,8822737.0,200355.43649999998,120798.0,4469531.0,167379.3891,214502.0,3207088.0,156883.6986
2023-24,29,Karnataka,2023-06,2023-06-01,112711.0,5721637.0,98186.5265,57178.0,2386306.0,74092.8045,123436.0,2246815.0,83734.9066
2023-24,30,Goa,2023-06,2023-06-01,2007.0,110123.0,1955.8599,1904.0,71914.0,5534.6915,8055.0,138593.0,4785.6736
2023-24,31,Lakshadweep,2023-06,2023-06-01,0.0,0.0,0.0,2.0,2.0,0.0848,41.0,280.0,3.6589
2023-24,32,Kerala,2023-06,2023-06-01,46301.0,1863665.0,26084.2421,17263.0,187164.0,8846.8781,59136.0,801976.0,21673.8408
2023-24,33,Tamil Nadu,2023-06,2023-06-01,125179.0,6897197.0,132092.553,77603.0,2483655.0,102524.80990000001,125531.0,2377429.0,97743.0683
2023-24,34,Puducherry,2023-06,2023-06-01,1276.0,50791.0,1754.8041,2202.0,128044.0,4420.7882,6125.0,135022.0,3808.1552
2023-24,35,ANDAMAN AND NICOBAR,2023-06,2023-06-01,74.0,2156.0,41.9658,120.0,434.0,52.4524,1167.0,10227.0,261.8492
2023-24,36,Telangana,2023-06,2023-06-01,47793.0,2579230.0,46463.691100000004,33973.0,851985.0,37163.5229,67908.0,1283065.0,45976.5854
2023-24,37,Andhra Pradesh,2023-06,2023-06-01,36175.0,2124634.0,35392.606,22571.0,525735.0,41388.7094,73289.0,1029000.0,42515.683300000004
2023-24,38,Ladakh,2023-06,2023-06-01,127.0,2894.0,60.1382,78.0,419.0,17.476300000000002,1855.0,22706.0,606.6925
2023-24,97,Other Territory,2023-06,2023-06-01,7.0,162.0,68.5926,35.0,3389.0,832.2946000000001,354.0,11818.0,2757.7115999999996
2023-24,01,Jammu and Kashmir,2023-05,2023-05-01,7859.0,282959.0,4763.1485999999995,4198.0,51543.0,3473.5728000000004,21640.0,244090.0,7680.4648
2023-24,02,Himachal Pradesh,2023-05,2023-05-01,9491.0,333482.0,7522.689200000001,6093.0,328836.0,14017.8461,25021.0,372549.0,12100.5538
2023-24,03,Punjab,2023-05,2023-05-01,69547.0,2106951.0,48762.224500000004,51859.0,1074052.0,34392.956099999996,75324.0,1024971.0,37204.303199999995
2023-24,04,Chandigarh,2023-05,2023-05-01,2353.0,28467.0,448.93910000000005,5331.0,93503.0,1894.4184,8943.0,151105.0,3004.0690000000004
2023-24,05,Uttarakhand,2023-05,2023-05-01,14599.0,748708.0,13160.6742,10037.0,402823.0,20839.118000000002,30040.0,584977.0,17785.3115
2023-24,06,Haryana,2023-05,2023-05-01,79398.0,3774395.0,66932.79269999999,69739.0,4190465.0,91082.39279999999,111865.0,2268877.0,88246.92779999999
2023-24,07,Delhi,2023-05,2023-05-01,75532.0,1161095.0,37515.9753,131610.0,1800633.0,50314.8053,136228.0,2300649.0,58177.183300000004
2023-24,08,Rajasthan,2023-05,2023-05-01,64966.0,1763333.0,45588.3534,56047.0,1581367.0,46123.8021,110657.0,1486953.0,55701.2218
2023-24,09,Uttar Pradesh,2023-05,2023-05-01,140008.0,4986511.0,93360.7382,92773.0,1958715.0,72387.2996,212153.0,2980078.0,94841.1927
2023-24,10,Bihar,2023-05,2023-05-01,10794.0,739916.0,13581.130500000001,9400.0,106858.0,4002.8988,65515.0,886999.0,21631.202999999998
2023-24,11,Sikkim,2023-05,2023-05-01,169.0,13480.0,257.9964,222.0,7412.0,3289.5222999999996,2785.0,54624.0,1358.0162
2023-24,12,Arunachal Pradesh,2023-05,2023-05-01,298.0,6260.0,109.23,295.0,2262.0,129.2349,3921.0,44383.0,970.6433000000001
2023-24,13,Nagaland,2023-05,2023-05-01,191.0,2898.0,89.5745,366.0,5383.0,175.62009999999998,2862.0,39964.0,705.9653
2023-24,14,Manipur,2023-05,2023-05-01,87.0,1542.0,40.4877,137.0,776.0,40.0825,2033.0,16136.0,371.74080000000004
2023-24,15,Mizoram,2023-05,2023-05-01,66.0,2287.0,41.7611,108.0,757.0,36.481700000000004,2130.0,32497.0,626.0091
2023-24,16,Tripura,2023-05,2023-05-01,1786.0,49444.0,999.6714,591.0,3465.0,351.0273,4839.0,47492.0,1166.2409
2023-24,17,Meghalaya,2023-05,2023-05-01,538.0,24018.0,527.6327,701.0,41920.0,857.5588,3942.0,54256.0,1341.6588000000002
2023-24,18,Assam,2023-05,2023-05-01,15021.0,642628.0,11700.5625,11349.0,224860.0,7501.931500000001,28812.0,386182.0,13541.286699999999
2023-24,19,West Bengal,2023-05,2023-05-01,52642.0,2624973.0,58116.6224,45771.0,1048040.0,43202.4877,70547.0,1283599.0,51162.415499999996
2023-24,20,Jharkhand,2023-05,2023-05-01,10980.0,659925.0,16792.999499999998,9123.0,268039.0,19177.5202,29680.0,497166.0,19527.9264
2023-24,21,Odisha,2023-05,2023-05-01,18779.0,1264366.0,28045.971400000002,7989.0,350775.0,33437.932799999995,37285.0,538934.0,25280.5174
2023-24,22,Chhattisgarh,2023-05,2023-05-01,7321.0,380292.0,12668.6749,9239.0,219217.0,21939.7799,26536.0,463915.0,19643.0197
2023-24,23,Madhya Pradesh,2023-05,2023-05-01,26257.0,1063525.0,22145.4006,23144.0,571856.0,26712.9632,79628.0,1069756.0,37470.986899999996
2023-24,24,Gujarat,2023-05,2023-05-01,170716.0,5391754.0,148361.95140000002,145323.0,4561351.0,143152.98810000002,147002.0,2081271.0,109534.0125
2023-24,25,Daman and Diu,2023-05,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.8499
2023-24,26,Dadra and Nagar Haveli,2023-05,2023-05-01,2987.0,127223.0,5620.453399999999,3946.0,443196.0,18719.5143,5677.0,195864.0,15169.058899999998
2023-24,27,Maharashtra,2023-05,2023-05-01,158217.0,8680011.0,200812.9038,121548.0,4497269.0,167845.1644,218421.0,3290892.0,163908.9184
2023-24,29,Karnataka,2023-05,2023-05-01,112591.0,5665241.0,94726.62789999999,56603.0,2345994.0,73618.74769999999,122987.0,2249823.0,84939.2651
2023-24,30,Goa,2023-05,2023-05-01,2022.0,118242.0,2140.43,1912.0,71026.0,5422.4682999999995,8231.0,139587.0,5189.4406
2023-24,31,Lakshadweep,2023-05,2023-05-01,1.0,1.0,0.11470000000000001,2.0,3.0,0.1435,51.0,415.0,6.7402
2023-24,32,Kerala,2023-05,2023-05-01,47138.0,2030071.0,28492.4268,17459.0,191250.0,9464.0331,59978.0,794208.0,22340.517999999996
2023-24,33,Tamil Nadu,2023-05,2023-05-01,123382.0,6705078.0,129907.7601,77326.0,2507041.0,101835.5878,124549.0,2257365.0,100501.96630000001
2023-24,34,Puducherry,2023-05,2023-05-01,1225.0,50716.0,1628.8852,2172.0,124011.0,3987.9877,6130.0,133260.0,3615.1953999999996
2023-24,35,ANDAMAN AND NICOBAR,2023-05,2023-05-01,83.0,2598.0,63.321400000000004,107.0,468.0,55.075500000000005,1121.0,10583.0,239.8592
2023-24,36,Telangana,2023-05,2023-05-01,48084.0,2604209.0,45239.994000000006,34203.0,843459.0,36707.017400000004,67915.0,1301927.0,46637.9909
2023-24,37,Andhra Pradesh,2023-05,2023-05-01,37112.0,2081015.0,35165.8111,23072.0,522002.0,41332.9556,72650.0,1055348.0,42421.4945
2023-24,38,Ladakh,2023-05,2023-05-01,129.0,2679.0,55.1354,66.0,393.0,23.5873,1971.0,22882.0,621.5181
2023-24,97,Other Territory,2023-05,2023-05-01,6.0,156.0,89.15270000000001,31.0,3626.0,887.7608,351.0,13068.0,2781.0639
2023-24,01,Jammu and Kashmir,2023-04,2023-04-01,7251.0,249022.0,4325.0509999999995,3604.0,42624.0,2948.2077000000004,21012.0,228589.0,7312.9229000000005
2023-24,02,Himachal Pradesh,2023-04,2023-04-01,9575.0,317077.0,6879.116800000001,5969.0,306845.0,13249.3711,25523.0,367189.0,12077.998700000002
2023-24,03,Punjab,2023-04,2023-04-01,69355.0,1957440.0,47214.4693,51679.0,1058258.0,33857.5945,75447.0,1023491.0,36340.344300000004
2023-24,04,Chandigarh,2023-04,2023-04-01,2268.0,27438.0,434.4679,5258.0,92687.0,1876.9307999999999,9040.0,147040.0,3082.5454999999997
2023-24,05,Uttarakhand,2023-04,2023-04-01,14309.0,702783.0,12711.766899999999,9718.0,376179.0,19461.2494,30387.0,562511.0,17555.6558
2023-24,06,Haryana,2023-04,2023-04-01,77464.0,3451042.0,63712.1641,68887.0,4012397.0,88353.5499,110826.0,2220737.0,86052.2421
2023-24,07,Delhi,2023-04,2023-04-01,73602.0,1135412.0,37452.0726,130931.0,1799385.0,49259.598399999995,134635.0,2240446.0,56515.366200000004
2023-24,08,Rajasthan,2023-04,2023-04-01,64652.0,1694089.0,46374.7414,55623.0,1526540.0,46488.948099999994,111964.0,1547012.0,54662.54980000001
2023-24,09,Uttar Pradesh,2023-04,2023-04-01,136841.0,4676690.0,90351.3916,91559.0,1897561.0,71570.0804,211125.0,3067958.0,95587.6575
2023-24,10,Bihar,2023-04,2023-04-01,10836.0,714696.0,13247.058500000001,9276.0,111703.0,4572.6674,66260.0,903062.0,21060.9771
2023-24,11,Sikkim,2023-04,2023-04-01,174.0,12815.0,243.3599,203.0,7164.0,3265.3660999999997,2801.0,53376.0,1284.2529
2023-24,12,Arunachal Pradesh,2023-04,2023-04-01,298.0,6050.0,122.53379999999999,289.0,2259.0,128.0433,3973.0,43567.0,992.3062
2023-24,13,Nagaland,2023-04,2023-04-01,185.0,2726.0,64.33670000000001,365.0,8787.0,270.14419999999996,2813.0,36387.0,680.1898
2023-24,14,Manipur,2023-04,2023-04-01,176.0,5696.0,158.0378,180.0,902.0,40.8328,3110.0,44643.0,998.0074000000001
2023-24,15,Mizoram,2023-04,2023-04-01,53.0,1624.0,24.9919,101.0,584.0,35.2987,2073.0,29312.0,552.9604
2023-24,16,Tripura,2023-04,2023-04-01,1694.0,43493.0,816.2718,493.0,2870.0,281.4117,4692.0,43891.0,1096.3441
2023-24,17,Meghalaya,2023-04,2023-04-01,467.0,22211.0,467.8707,614.0,40217.0,862.505,3997.0,50830.0,1374.533
2023-24,18,Assam,2023-04,2023-04-01,14494.0,579517.0,10955.248899999999,11377.0,227669.0,7474.9202000000005,28198.0,363514.0,13378.1444
2023-24,19,West Bengal,2023-04,2023-04-01,51306.0,2435424.0,56518.496,45240.0,999815.0,42333.862199999996,70050.0,1247671.0,50281.3557
2023-24,20,Jharkhand,2023-04,2023-04-01,11094.0,639034.0,16424.9136,9130.0,260574.0,18706.8716,29685.0,501363.0,19075.201399999998
2023-24,21,Odisha,2023-04,2023-04-01,18498.0,1234205.0,27490.1923,7651.0,335931.0,32697.6211,36890.0,514622.0,24560.626
2023-24,22,Chhattisgarh,2023-04,2023-04-01,7014.0,359195.0,11987.8175,9200.0,209845.0,19544.2405,26886.0,479332.0,19916.8872
2023-24,23,Madhya Pradesh,2023-04,2023-04-01,26353.0,978817.0,21374.2808,23256.0,555729.0,27641.654700000003,80525.0,1121547.0,37394.4198
2023-24,24,Gujarat,2023-04,2023-04-01,168363.0,5146595.0,145999.3326,145706.0,4918808.0,139928.0413,147443.0,2046277.0,105862.9637
2023-24,25,Daman and Diu,2023-04,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.5968
2023-24,26,Dadra and Nagar Haveli,2023-04,2023-04-01,2972.0,120194.0,5103.8381,3932.0,425171.0,18130.7778,5684.0,186394.0,14598.311000000002
2023-24,27,Maharashtra,2023-04,2023-04-01,156716.0,8288901.0,194026.6697,121567.0,4538178.0,165471.45679999999,217521.0,3233858.0,153115.2496
2023-24,29,Karnataka,2023-04,2023-04-01,113584.0,5344350.0,91859.4769,56875.0,2286333.0,70361.0566,123453.0,2190809.0,82715.7019
2023-24,30,Goa,2023-04,2023-04-01,2018.0,111621.0,2072.506,1840.0,66453.0,5089.039000000001,8245.0,131970.0,5042.7390000000005
2023-24,31,Lakshadweep,2023-04,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,49.0,411.0,5.6722
2023-24,32,Kerala,2023-04,2023-04-01,45493.0,1736041.0,25140.0821,16147.0,166147.0,8391.0692,57997.0,721321.0,20362.8419
2023-24,33,Tamil Nadu,2023-04,2023-04-01,120194.0,6327118.0,121996.6917,76736.0,2340717.0,96879.8016,123117.0,2208830.0,95791.55380000001
2023-24,34,Puducherry,2023-04,2023-04-01,1183.0,46235.0,1477.0729000000001,2114.0,118056.0,3948.8781,6032.0,125128.0,3474.3412
2023-24,35,ANDAMAN AND NICOBAR,2023-04,2023-04-01,76.0,2353.0,52.186899999999994,115.0,419.0,54.1016,1125.0,10706.0,274.3386
2023-24,36,Telangana,2023-04,2023-04-01,47495.0,2492421.0,44576.2978,33839.0,822396.0,36163.465299999996,66782.0,1283830.0,44686.010800000004
2023-24,37,Andhra Pradesh,2023-04,2023-04-01,37236.0,1980509.0,33717.1876,23056.0,512053.0,41647.442599999995,72255.0,1002941.0,40141.7693
2023-24,38,Ladakh,2023-04,2023-04-01,71.0,1018.0,26.0446,37.0,146.0,5.9408,1324.0,10790.0,330.25559999999996
2023-24,97,Other Territory,2023-04,2023-04-01,8.0,153.0,83.8193,37.0,3725.0,685.3889,372.0,11856.0,2598.9757999999997
2024-25,01,Jammu and Kashmir,2025-03,2025-03-01,10942.0,352696.0,6625.496700000001,3981.0,51023.0,3861.8889,23285.0,302097.0,9643.7405
2024-25,02,Himachal Pradesh,2025-03,2025-03-01,11210.0,377099.0,8381.135,7073.0,353409.0,15933.5586,27112.0,409882.0,13883.4436
2024-25,03,Punjab,2025-03,2025-03-01,87782.0,2924475.0,66022.2411,56782.0,1402816.0,45077.2917,84197.0,1338517.0,46475.5229
2024-25,04,Chandigarh,2025-03,2025-03-01,2863.0,34969.0,715.6053999999999,5689.0,127022.0,2683.6894,9706.0,226015.0,4550.717000000001
2024-25,05,Uttarakhand,2025-03,2025-03-01,17824.0,905020.0,17438.2792,11467.0,542435.0,26361.2939,34351.0,835156.0,21694.2528
2024-25,06,Haryana,2025-03,2025-03-01,97284.0,5962292.0,90573.4859,81825.0,8038770.0,128368.20460000001,129307.0,3847244.0,118306.2493
2024-25,07,Delhi,2025-03,2025-03-01,89469.0,1505972.0,57838.9189,142665.0,2672687.0,67847.2191,151475.0,5045262.0,79034.8959
2024-25,08,Rajasthan,2025-03,2025-03-01,77649.0,2436377.0,64342.8122,62035.0,1842706.0,59895.620599999995,121023.0,1917897.0,70795.8847
2024-25,09,Uttar Pradesh,2025-03,2025-03-01,173739.0,8392882.0,135346.5319,109306.0,3254254.0,102338.1207,244393.0,4309679.0,129716.8036
2024-25,10,Bihar,2025-03,2025-03-01,16796.0,1036934.0,19792.0179,11675.0,159798.0,5838.525500000001,74832.0,1153113.0,27303.5138
