financial_year,state_code,state,month,month_date,eligible,on_time,late,total_filed,filing_pct
2021-22,23,Madhya Pradesh,2022-03,2022-03-01,410654.0,279657.0,124577.0,404234.0,0.9843664009117165
2021-22,24,Gujarat,2021-04,2021-04-01,554520.0,126315.0,412434.0,538749.0,0.9715591863233066
2021-22,24,Gujarat,2021-05,2021-05-01,558618.0,153200.0,390447.0,543647.0,0.973199932691034
2021-22,24,Gujarat,2021-06,2021-06-01,943614.0,708019.0,222018.0,930037.0,0.98561170139485
2021-22,24,Gujarat,2021-07,2021-07-01,563773.0,448580.0,103842.0,552422.0,0.9798660099011481
2021-22,24,Gujarat,2021-08,2021-08-01,571583.0,447744.0,110952.0,558696.0,0.9774538430989025
2021-22,24,Gujarat,2021-09,2021-09-01,961057.0,795689.0,149475.0,945164.0,0.9834629995931563
2021-22,24,Gujarat,2021-10,2021-10-01,565645.0,456780.0,97879.0,554659.0,0.9805779243164883
2021-22,24,Gujarat,2021-11,2021-11-01,569536.0,465895.0,93728.0,559623.0,0.9825946033262164
2021-22,24,Gujarat,2021-12,2021-12-01,971221.0,801500.0,154791.0,956291.0,0.9846275976322588
2021-22,24,Gujarat,2022-01,2022-01-01,571074.0,471193.0,92995.0,564188.0,0.9879420180221827
2021-22,24,Gujarat,2022-02,2022-02-01,575700.0,476906.0,96946.0,573852.0,0.9967899947889526
2021-22,24,Gujarat,2022-03,2022-03-01,986775.0,804764.0,171028.0,975792.0,0.988869803146614
2021-22,25,Daman and Diu,2021-04,2021-04-01,,,,1.0,
2021-22,25,Daman and Diu,2021-05,2021-05-01,,,,1.0,
2021-22,25,Daman and Diu,2021-06,2021-06-01,,,,1.0,
2021-22,25,Daman and Diu,2021-07,2021-07-01,,,,1.0,
2021-22,25,Daman and Diu,2021-08,2021-08-01,,,,1.0,
2021-22,25,Daman and Diu,2021-09,2021-09-01,,,,0.0,
2021-22,25,Daman and Diu,2021-10,2021-10-01,,,,0.0,
2021-22,25,Daman and Diu,2021-11,2021-11-01,,,,0.0,
2021-22,25,Daman and Diu,2021-12,2021-12-01,,,,0.0,
2021-22,25,Daman and Diu,2022-01,2022-01-01,,,,0.0,
2021-22,25,Daman and Diu,2022-02,2022-02-01,,,,0.0,
2021-22,25,Daman and Diu,2022-03,2022-03-01,,,,0.0,
2021-22,26,Dadra and Nagar Haveli,2021-04,2021-04-01,11035.0,3169.0,7352.0,10521.0,0.9534209333937471
2021-22,26,Dadra and Nagar Haveli,2021-05,2021-05-01,10929.0,3452.0,7056.0,10508.0,0.9614786348247781
2021-22,26,Dadra and Nagar Haveli,2021-06,2021-06-01,13837.0,8518.0,4916.0,13434.0,0.9708751897087519
2021-22,26,Dadra and Nagar Haveli,2021-07,2021-07-01,11094.0,7766.0,2866.0,10632.0,0.9583558680367766
2021-22,26,Dadra and Nagar Haveli,2021-08,2021-08-01,11128.0,7575.0,3103.0,10678.0,0.9595614665708123
2021-22,26,Dadra and Nagar Haveli,2021-09,2021-09-01,14078.0,10079.0,3500.0,13579.0,0.9645546242363973
2021-22,26,Dadra and Nagar Haveli,2021-10,2021-10-01,11277.0,8103.0,2668.0,10771.0,0.955129910437173
2021-22,26,Dadra and Nagar Haveli,2021-11,2021-11-01,11345.0,8182.0,2669.0,10851.0,0.9564565888056412
2021-22,26,Dadra and Nagar Haveli,2021-12,2021-12-01,14313.0,10611.0,3210.0,13821.0,0.965625654998952
2021-22,26,Dadra and Nagar Haveli,2022-01,2022-01-01,11396.0,8375.0,2587.0,10962.0,0.961916461916462
2021-22,26,Dadra and Nagar Haveli,2022-02,2022-02-01,11511.0,8549.0,2551.0,11100.0,0.9642950221527234
2021-22,26,Dadra and Nagar Haveli,2022-03,2022-03-01,14581.0,10675.0,3369.0,14044.0,0.963171250257184
2021-22,27,Maharashtra,2021-04,2021-04-01,747626.0,175007.0,551038.0,726045.0,0.9711339627032768
2021-22,27,Maharashtra,2021-05,2021-05-01,754952.0,186350.0,545523.0,731873.0,0.9694298445464082
2021-22,27,Maharashtra,2021-06,2021-06-01,1378095.0,853111.0,493424.0,1346535.0,0.9770988211988288
2021-22,27,Maharashtra,2021-07,2021-07-01,758000.0,501172.0,231285.0,732457.0,0.9663021108179419
2021-22,27,Maharashtra,2021-08,2021-08-01,766789.0,502998.0,245525.0,748523.0,0.9761785836781696
2021-22,27,Maharashtra,2021-09,2021-09-01,1410553.0,1033677.0,344773.0,1378450.0,0.977240841003493
2021-22,27,Maharashtra,2021-10,2021-10-01,767229.0,541818.0,202686.0,744504.0,0.970380420969489
2021-22,27,Maharashtra,2021-11,2021-11-01,779513.0,550598.0,205093.0,755691.0,0.9694398938824625
2021-22,27,Maharashtra,2021-12,2021-12-01,1443943.0,1078746.0,324121.0,1402867.0,0.9715528937084081
2021-22,27,Maharashtra,2022-01,2022-01-01,783108.0,550597.0,207930.0,758527.0,0.9686109706451729
2021-22,27,Maharashtra,2022-02,2022-02-01,793830.0,565863.0,206306.0,772169.0,0.9727133013365582
2021-22,27,Maharashtra,2022-03,2022-03-01,1468416.0,1042666.0,383719.0,1426385.0,0.9713766398622734
2021-22,29,Karnataka,2021-04,2021-04-01,592417.0,88083.0,478350.0,566433.0,0.9561390034384564
2021-22,29,Karnataka,2021-05,2021-05-01,593173.0,106801.0,459855.0,566656.0,0.9552963469341996
2021-22,29,Karnataka,2021-06,2021-06-01,768378.0,470743.0,267453.0,738196.0,0.9607198540301779
2021-22,29,Karnataka,2021-07,2021-07-01,601605.0,429186.0,144747.0,573933.0,0.9540030418630164
2021-22,29,Karnataka,2021-08,2021-08-01,609453.0,440736.0,142430.0,583166.0,0.9568678798857336
2021-22,29,Karnataka,2021-09,2021-09-01,790568.0,586932.0,172680.0,759612.0,0.9608433430141367
2021-22,29,Karnataka,2021-10,2021-10-01,617773.0,471802.0,117959.0,589761.0,0.9546564838541017
2021-22,29,Karnataka,2021-11,2021-11-01,624724.0,474089.0,122514.0,596603.0,0.9549865220481365
2021-22,29,Karnataka,2021-12,2021-12-01,810789.0,620608.0,156896.0,777504.0,0.9589473956849439
2021-22,29,Karnataka,2022-01,2022-01-01,633338.0,474986.0,130832.0,605818.0,0.9565476885959787
2021-22,29,Karnataka,2022-02,2022-02-01,640933.0,483677.0,131355.0,615032.0,0.9595885997444351
2021-22,29,Karnataka,2022-03,2022-03-01,830528.0,611508.0,185589.0,797097.0,0.9597472932881251
2021-22,30,Goa,2021-04,2021-04-01,24272.0,3744.0,16656.0,20400.0,0.8404746209624259
2021-22,30,Goa,2021-05,2021-05-01,24257.0,4714.0,15702.0,20416.0,0.8416539555592201
2021-22,30,Goa,2021-06,2021-06-01,35597.0,18516.0,13097.0,31613.0,0.8880804562182206
2021-22,30,Goa,2021-07,2021-07-01,24050.0,13291.0,7107.0,20398.0,0.8481496881496882
2021-22,30,Goa,2021-08,2021-08-01,24263.0,12869.0,7760.0,20629.0,0.8502246218522029
2021-22,30,Goa,2021-09,2021-09-01,36018.0,22905.0,9145.0,32050.0,0.8898328613471043
2021-22,30,Goa,2021-10,2021-10-01,24216.0,14182.0,6186.0,20368.0,0.8410967955071027
2021-22,30,Goa,2021-11,2021-11-01,24425.0,14212.0,6443.0,20655.0,0.8456499488229273
2021-22,30,Goa,2021-12,2021-12-01,36434.0,23443.0,9138.0,32581.0,0.8942471317999671
2021-22,30,Goa,2022-01,2022-01-01,24471.0,14149.0,6585.0,20734.0,0.8472886273548281
2021-22,30,Goa,2022-02,2022-02-01,24769.0,14279.0,6724.0,21003.0,0.8479551051717873
2021-22,30,Goa,2022-03,2022-03-01,37269.0,22757.0,10390.0,33147.0,0.8893986959671577
2021-22,31,Lakshadweep,2021-04,2021-04-01,196.0,52.0,126.0,178.0,0.9081632653061225
2021-22,31,Lakshadweep,2021-05,2021-05-01,195.0,46.0,127.0,173.0,0.8871794871794871
2021-22,31,Lakshadweep,2021-06,2021-06-01,238.0,121.0,93.0,214.0,0.8991596638655462
2021-22,31,Lakshadweep,2021-07,2021-07-01,197.0,113.0,58.0,171.0,0.868020304568528
2021-22,31,Lakshadweep,2021-08,2021-08-01,196.0,114.0,58.0,172.0,0.8775510204081632
2021-22,31,Lakshadweep,2021-09,2021-09-01,243.0,158.0,57.0,215.0,0.8847736625514403
2021-22,31,Lakshadweep,2021-10,2021-10-01,192.0,123.0,45.0,168.0,0.875
2021-22,31,Lakshadweep,2021-11,2021-11-01,170.0,112.0,57.0,169.0,0.9941176470588236
2021-22,31,Lakshadweep,2021-12,2021-12-01,218.0,156.0,58.0,214.0,0.981651376146789
2021-22,31,Lakshadweep,2022-01,2022-01-01,174.0,111.0,60.0,171.0,0.9827586206896551
2021-22,31,Lakshadweep,2022-02,2022-02-01,172.0,127.0,46.0,173.0,1.005813953488372
2021-22,31,Lakshadweep,2022-03,2022-03-01,228.0,148.0,67.0,215.0,0.9429824561403509
2021-22,32,Kerala,2021-04,2021-04-01,255053.0,15285.0,228454.0,243739.0,0.9556405923474729
2021-22,32,Kerala,2021-05,2021-05-01,254802.0,22338.0,221633.0,243971.0,0.9574924843604053
2021-22,32,Kerala,2021-06,2021-06-01,315837.0,140525.0,162865.0,303390.0,0.9605904311401134
2021-22,32,Kerala,2021-07,2021-07-01,257348.0,168699.0,76820.0,245519.0,0.9540350031863469
2021-22,32,Kerala,2021-08,2021-08-01,259512.0,178522.0,69278.0,247800.0,0.9548691389993527
2021-22,32,Kerala,2021-09,2021-09-01,322067.0,234066.0,74962.0,309028.0,0.959514635153555
2021-22,32,Kerala,2021-10,2021-10-01,262041.0,198353.0,51910.0,250263.0,0.9550528352433398
2021-22,32,Kerala,2021-11,2021-11-01,264607.0,195769.0,57102.0,252871.0,0.955647431851765
2021-22,32,Kerala,2021-12,2021-12-01,328683.0,248292.0,67743.0,316035.0,0.9615191537134564
2021-22,32,Kerala,2022-01,2022-01-01,267796.0,199637.0,56483.0,256120.0,0.9563996474928677
2021-22,32,Kerala,2022-02,2022-02-01,270158.0,201183.0,57695.0,258878.0,0.9582466556607615
2021-22,32,Kerala,2022-03,2022-03-01,335514.0,237188.0,84602.0,321790.0,0.9590955966069971
2021-22,33,Tamil Nadu,2021-04,2021-04-01,803124.0,136119.0,641232.0,777351.0,0.9679090651007815
2021-22,33,Tamil Nadu,2021-05,2021-05-01,805681.0,129228.0,648961.0,778189.0,0.9658773137259039
2021-22,33,Tamil Nadu,2021-06,2021-06-01,924274.0,576762.0,314055.0,890817.0,0.9638018596217139
2021-22,33,Tamil Nadu,2021-07,2021-07-01,822173.0,619559.0,171583.0,791142.0,0.9622573351350628
2021-22,33,Tamil Nadu,2021-08,2021-08-01,833879.0,620339.0,179552.0,799891.0,0.9592410889349654
2021-22,33,Tamil Nadu,2021-09,2021-09-01,956956.0,732727.0,182716.0,915443.0,0.9566197400925435
2021-22,33,Tamil Nadu,2021-10,2021-10-01,851169.0,660609.0,150920.0,811529.0,0.9534287550415957
2021-22,33,Tamil Nadu,2021-11,2021-11-01,859964.0,665716.0,152814.0,818530.0,0.9518189133498611
2021-22,33,Tamil Nadu,2021-12,2021-12-01,982238.0,749425.0,184909.0,934334.0,0.9512297426896537
2021-22,33,Tamil Nadu,2022-01,2022-01-01,867973.0,657564.0,169770.0,827334.0,0.9531794191754812
2021-22,33,Tamil Nadu,2022-02,2022-02-01,869274.0,679334.0,154168.0,833502.0,0.9588484183353005
2021-22,33,Tamil Nadu,2022-03,2022-03-01,986817.0,753606.0,196665.0,950271.0,0.9629657778493885
2021-22,34,Puducherry,2021-04,2021-04-01,17297.0,2951.0,13184.0,16135.0,0.9328207203561312
2021-22,34,Puducherry,2021-05,2021-05-01,17324.0,3442.0,12715.0,16157.0,0.9326368044331563
2021-22,34,Puducherry,2021-06,2021-06-01,19854.0,10914.0,7626.0,18540.0,0.9338168631006346
2021-22,34,Puducherry,2021-07,2021-07-01,17743.0,12264.0,4207.0,16471.0,0.9283097559600969
2021-22,34,Puducherry,2021-08,2021-08-01,17812.0,12195.0,4426.0,16621.0,0.9331349651920053
2021-22,34,Puducherry,2021-09,2021-09-01,20088.0,14312.0,4533.0,18845.0,0.9381222620469932
2021-22,34,Puducherry,2021-10,2021-10-01,17790.0,13011.0,3747.0,16758.0,0.9419898819561552
2021-22,34,Puducherry,2021-11,2021-11-01,17888.0,13125.0,3775.0,16900.0,0.9447674418604651
2021-22,34,Puducherry,2021-12,2021-12-01,20224.0,14627.0,4467.0,19094.0,0.9441257911392406
2021-22,34,Puducherry,2022-01,2022-01-01,17809.0,13146.0,3847.0,16993.0,0.954180470548599
2021-22,34,Puducherry,2022-02,2022-02-01,17859.0,13348.0,3738.0,17086.0,0.9567165014838457
2021-22,34,Puducherry,2022-03,2022-03-01,20264.0,14678.0,4732.0,19410.0,0.9578562968811686
2021-22,35,Andaman and Nicobar Islands,2021-04,2021-04-01,3346.0,499.0,2548.0,3047.0,0.9106395696353855
2021-22,35,Andaman and Nicobar Islands,2021-05,2021-05-01,3343.0,457.0,2573.0,3030.0,0.9063715225845049
2021-22,35,Andaman and Nicobar Islands,2021-06,2021-06-01,4020.0,1696.0,1994.0,3690.0,0.917910447761194
2021-22,35,Andaman and Nicobar Islands,2021-07,2021-07-01,3295.0,1697.0,1302.0,2999.0,0.9101669195751139
2021-22,35,Andaman and Nicobar Islands,2021-08,2021-08-01,3265.0,1781.0,1233.0,3014.0,0.92312404287902
2021-22,35,Andaman and Nicobar Islands,2021-09,2021-09-01,4071.0,2383.0,1409.0,3792.0,0.9314664701547531
2021-22,35,Andaman and Nicobar Islands,2021-10,2021-10-01,3330.0,2015.0,1034.0,3049.0,0.9156156156156157
2021-22,35,Andaman and Nicobar Islands,2021-11,2021-11-01,3339.0,1948.0,1121.0,3069.0,0.9191374663072777
2021-22,35,Andaman and Nicobar Islands,2021-12,2021-12-01,4111.0,2470.0,1385.0,3855.0,0.9377280467039649
2021-22,35,Andaman and Nicobar Islands,2022-01,2022-01-01,3256.0,2035.0,1069.0,3104.0,0.9533169533169533
2021-22,35,Andaman and Nicobar Islands,2022-02,2022-02-01,3286.0,2033.0,1092.0,3125.0,0.951004260499087
2021-22,35,Andaman and Nicobar Islands,2022-03,2022-03-01,4091.0,2382.0,1548.0,3930.0,0.9606453189929113
2021-22,36,Telangana,2021-04,2021-04-01,313567.0,64367.0,211698.0,276065.0,0.880401955562926
2021-22,36,Telangana,2021-05,2021-05-01,315037.0,68092.0,208637.0,276729.0,0.87840158457578
2021-22,36,Telangana,2021-06,2021-06-01,378050.0,201487.0,137099.0,338586.0,0.8956116915751885
2021-22,36,Telangana,2021-07,2021-07-01,322476.0,197550.0,85417.0,282967.0,0.8774823552760516
2021-22,36,Telangana,2021-08,2021-08-01,327345.0,199892.0,86936.0,286828.0,0.8762253891154592
2021-22,36,Telangana,2021-09,2021-09-01,393681.0,255724.0,94080.0,349804.0,0.8885468183630909
2021-22,36,Telangana,2021-10,2021-10-01,333199.0,216189.0,74153.0,290342.0,0.871377164997494
2021-22,36,Telangana,2021-11,2021-11-01,336893.0,216835.0,77989.0,294824.0,0.8751265238517868
2021-22,36,Telangana,2021-12,2021-12-01,406157.0,269419.0,90439.0,359858.0,0.886007135171867
2021-22,36,Telangana,2022-01,2022-01-01,341214.0,218445.0,79988.0,298433.0,0.8746212054605028
2021-22,36,Telangana,2022-02,2022-02-01,343859.0,222878.0,79450.0,302328.0,0.8792208434271024
2021-22,36,Telangana,2022-03,2022-03-01,410714.0,264278.0,103147.0,367425.0,0.8946006223308677
2021-22,37,Andhra Pradesh,2021-04,2021-04-01,237775.0,45740.0,173665.0,219405.0,0.9227420881085059
2021-22,37,Andhra Pradesh,2021-05,2021-05-01,238690.0,48794.0,171219.0,220013.0,0.9217520633457623
2021-22,37,Andhra Pradesh,2021-06,2021-06-01,292586.0,172338.0,100443.0,272781.0,0.9323105001606365
2021-22,37,Andhra Pradesh,2021-07,2021-07-01,242899.0,164575.0,58706.0,223281.0,0.9192339202713885
2021-22,37,Andhra Pradesh,2021-08,2021-08-01,244806.0,167109.0,58454.0,225563.0,0.9213949004517863
2021-22,37,Andhra Pradesh,2021-09,2021-09-01,299772.0,213755.0,63869.0,277624.0,0.9261171823919512
2021-22,37,Andhra Pradesh,2021-10,2021-10-01,246243.0,179194.0,48108.0,227302.0,0.923080046945497
2021-22,37,Andhra Pradesh,2021-11,2021-11-01,247584.0,178038.0,51413.0,229451.0,0.9267602106759726
2021-22,37,Andhra Pradesh,2021-12,2021-12-01,303759.0,214751.0,67559.0,282310.0,0.9293881004348842
2021-22,37,Andhra Pradesh,2022-01,2022-01-01,248547.0,175653.0,55323.0,230976.0,0.9293051213653756
2021-22,37,Andhra Pradesh,2022-02,2022-02-01,248925.0,181226.0,51914.0,233140.0,0.9365873254996485
2021-22,37,Andhra Pradesh,2022-03,2022-03-01,305535.0,207501.0,79692.0,287193.0,0.939967597820217
2021-22,38,Ladakh,2021-04,2021-04-01,2070.0,396.0,1656.0,2052.0,0.991304347826087
2021-22,38,Ladakh,2021-05,2021-05-01,2134.0,530.0,1585.0,2115.0,0.9910965323336457
2021-22,38,Ladakh,2021-06,2021-06-01,4565.0,2966.0,1558.0,4524.0,0.9910186199342825
2021-22,38,Ladakh,2021-07,2021-07-01,2092.0,1143.0,869.0,2012.0,0.9617590822179732
2021-22,38,Ladakh,2021-08,2021-08-01,2205.0,1269.0,869.0,2138.0,0.9696145124716553
2021-22,38,Ladakh,2021-09,2021-09-01,4967.0,3433.0,1452.0,4885.0,0.9834910408697403
2021-22,38,Ladakh,2021-10,2021-10-01,2151.0,1290.0,741.0,2031.0,0.9442119944211994
2021-22,38,Ladakh,2021-11,2021-11-01,2221.0,1388.0,747.0,2135.0,0.9612787032868078
2021-22,38,Ladakh,2021-12,2021-12-01,5242.0,3673.0,1467.0,5140.0,0.9805417779473483
2021-22,38,Ladakh,2022-01,2022-01-01,2226.0,1453.0,687.0,2140.0,0.9613656783468104
2021-22,38,Ladakh,2022-02,2022-02-01,2322.0,1525.0,734.0,2259.0,0.9728682170542635
2021-22,38,Ladakh,2022-03,2022-03-01,5417.0,3823.0,1667.0,5490.0,1.0134760937788443
2021-22,97,Other Territory,2021-04,2021-04-01,76.0,52.0,12.0,64.0,0.8421052631578947
2021-22,97,Other Territory,2021-05,2021-05-01,77.0,43.0,22.0,65.0,0.8441558441558441
2021-22,97,Other Territory,2021-06,2021-06-01,82.0,55.0,16.0,71.0,0.8658536585365854
2021-22,97,Other Territory,2021-07,2021-07-01,77.0,60.0,5.0,65.0,0.8441558441558441
2021-22,97,Other Territory,2021-08,2021-08-01,77.0,56.0,9.0,65.0,0.8441558441558441
2021-22,97,Other Territory,2021-09,2021-09-01,86.0,63.0,8.0,71.0,0.8255813953488372
2021-22,97,Other Territory,2021-10,2021-10-01,80.0,58.0,7.0,65.0,0.8125
2021-22,97,Other Territory,2021-11,2021-11-01,81.0,61.0,5.0,66.0,0.8148148148148148
2021-22,97,Other Territory,2021-12,2021-12-01,86.0,61.0,11.0,72.0,0.8372093023255814
2021-22,97,Other Territory,2022-01,2022-01-01,81.0,59.0,7.0,66.0,0.8148148148148148
2021-22,97,Other Territory,2022-02,2022-02-01,81.0,59.0,7.0,66.0,0.8148148148148148
2021-22,97,Other Territory,2022-03,2022-03-01,89.0,62.0,10.0,72.0,0.8089887640449438
2022-23,01,Jammu and Kashmir,2022-04,2022-04-01,66338.0,54305.0,12630.0,66935.0,1.008999366878712
2022-23,01,Jammu and Kashmir,2022-05,2022-05-01,68361.0,53607.0,15192.0,68799.0,1.006407161978321
2022-23,01,Jammu and Kashmir,2022-06,2022-06-01,109205.0,87635.0,21279.0,108914.0,0.9973352868458404
2022-23,01,Jammu and Kashmir,2022-07,2022-07-01,68216.0,54634.0,13778.0,68412.0,1.002873226222587
2022-23,01,Jammu and Kashmir,2022-08,2022-08-01,69437.0,55049.0,14717.0,69766.0,1.0047381079251696
2022-23,01,Jammu and Kashmir,2022-09,2022-09-01,112849.0,88786.0,23742.0,112528.0,0.9971554909658039
2022-23,01,Jammu and Kashmir,2022-10,2022-10-01,69494.0,54934.0,14413.0,69347.0,0.9978847094713212
2022-23,01,Jammu and Kashmir,2022-11,2022-11-01,70757.0,57506.0,12823.0,70329.0,0.9939511285102534
2022-23,01,Jammu and Kashmir,2022-12,2022-12-01,115882.0,94174.0,20527.0,114701.0,0.9898085984018226
2022-23,01,Jammu and Kashmir,2023-01,2023-01-01,70382.0,55856.0,13584.0,69440.0,0.9866158961098008
2022-23,01,Jammu and Kashmir,2023-02,2023-02-01,70494.0,56771.0,13844.0,70615.0,1.0017164581382814
2022-23,01,Jammu and Kashmir,2023-03,2023-03-01,117563.0,85276.0,32201.0,117477.0,0.9992684773270502
2022-23,02,Himachal Pradesh,2022-04,2022-04-01,44324.0,35712.0,7530.0,43242.0,0.9755888457720422
2022-23,02,Himachal Pradesh,2022-05,2022-05-01,45199.0,34480.0,9555.0,44035.0,0.9742472178588022
2022-23,02,Himachal Pradesh,2022-06,2022-06-01,98966.0,78528.0,17697.0,96225.0,0.972303619424853
2022-23,02,Himachal Pradesh,2022-07,2022-07-01,44504.0,34689.0,8458.0,43147.0,0.969508358799209
2022-23,02,Himachal Pradesh,2022-08,2022-08-01,45023.0,34380.0,9426.0,43806.0,0.9729693712102703
2022-23,02,Himachal Pradesh,2022-09,2022-09-01,99888.0,77122.0,20290.0,97412.0,0.975212237706231
2022-23,02,Himachal Pradesh,2022-10,2022-10-01,44744.0,34504.0,8864.0,43368.0,0.9692472733774361
2022-23,02,Himachal Pradesh,2022-11,2022-11-01,45303.0,36186.0,7702.0,43888.0,0.9687658653952277
2022-23,02,Himachal Pradesh,2022-12,2022-12-01,100769.0,83582.0,14772.0,98354.0,0.9760342962617472
2022-23,02,Himachal Pradesh,2023-01,2023-01-01,46153.0,36055.0,7690.0,43745.0,0.9478257101380192
2022-23,02,Himachal Pradesh,2023-02,2023-02-01,44735.0,36965.0,7800.0,44765.0,1.0006706158488878
2022-23,02,Himachal Pradesh,2023-03,2023-03-01,99991.0,79093.0,21621.0,100714.0,1.0072306507585682
2022-23,03,Punjab,2022-04,2022-04-01,164856.0,135790.0,19984.0,155774.0,0.9449094967729412
2022-23,03,Punjab,2022-05,2022-05-01,167213.0,134055.0,24933.0,158988.0,0.9508112407528123
2022-23,03,Punjab,2022-06,2022-06-01,342449.0,275507.0,51790.0,327297.0,0.9557539954854591
2022-23,03,Punjab,2022-07,2022-07-01,167538.0,134168.0,23860.0,158028.0,0.9432367582279841
2022-23,03,Punjab,2022-08,2022-08-01,169859.0,133523.0,27063.0,160586.0,0.9454076616487793
2022-23,03,Punjab,2022-09,2022-09-01,346997.0,267467.0,64279.0,331746.0,0.9560486113712798
2022-23,03,Punjab,2022-10,2022-10-01,170493.0,133468.0,26911.0,160379.0,0.9406779163953946
2022-23,03,Punjab,2022-11,2022-11-01,172338.0,139439.0,23341.0,162780.0,0.9445392194408662
2022-23,03,Punjab,2022-12,2022-12-01,350104.0,291494.0,43752.0,335246.0,0.9575611818202592
2022-23,03,Punjab,2023-01,2023-01-01,177002.0,139410.0,22977.0,162387.0,0.9174303115219037
2022-23,03,Punjab,2023-02,2023-02-01,166689.0,136357.0,28215.0,164572.0,0.9872997018399534
2022-23,03,Punjab,2023-03,2023-03-01,341156.0,270534.0,69380.0,339914.0,0.9963594367386182
2022-23,04,Chandigarh,2022-04,2022-04-01,16166.0,13748.0,1983.0,15731.0,0.9730916738834591
2022-23,04,Chandigarh,2022-05,2022-05-01,16130.0,13339.0,2482.0,15821.0,0.9808431494110353
2022-23,04,Chandigarh,2022-06,2022-06-01,27634.0,22592.0,4429.0,27021.0,0.9778171817326482
2022-23,04,Chandigarh,2022-07,2022-07-01,16335.0,13515.0,2399.0,15914.0,0.9742271196816651
2022-23,04,Chandigarh,2022-08,2022-08-01,16429.0,13415.0,2647.0,16062.0,0.9776614523099397
2022-23,04,Chandigarh,2022-09,2022-09-01,27947.0,21927.0,5403.0,27330.0,0.9779224961534333
2022-23,04,Chandigarh,2022-10,2022-10-01,16563.0,13600.0,2669.0,16269.0,0.9822495924651331
2022-23,04,Chandigarh,2022-11,2022-11-01,16674.0,14084.0,2222.0,16306.0,0.977929710927192
2022-23,04,Chandigarh,2022-12,2022-12-01,28095.0,23765.0,3756.0,27521.0,0.9795693183840541
2022-23,04,Chandigarh,2023-01,2023-01-01,16929.0,14131.0,2223.0,16354.0,0.9660346151574222
2022-23,04,Chandigarh,2023-02,2023-02-01,16442.0,13922.0,2531.0,16453.0,1.0006690183675953
2022-23,04,Chandigarh,2023-03,2023-03-01,27637.0,22468.0,5281.0,27749.0,1.0040525382639216
2022-23,05,Uttarakhand,2022-04,2022-04-01,82800.0,63216.0,15671.0,78887.0,0.9527415458937198
2022-23,05,Uttarakhand,2022-05,2022-05-01,84757.0,61757.0,18863.0,80620.0,0.9511898722229433
2022-23,05,Uttarakhand,2022-06,2022-06-01,154914.0,116234.0,31302.0,147536.0,0.9523735750158152
2022-23,05,Uttarakhand,2022-07,2022-07-01,85475.0,62339.0,18030.0,80369.0,0.9402632348639953
2022-23,05,Uttarakhand,2022-08,2022-08-01,86445.0,62443.0,19186.0,81629.0,0.9442882757822894
2022-23,05,Uttarakhand,2022-09,2022-09-01,156524.0,111683.0,37385.0,149068.0,0.9523651325036416
2022-23,05,Uttarakhand,2022-10,2022-10-01,86459.0,62077.0,19481.0,81558.0,0.9433141720353
2022-23,05,Uttarakhand,2022-11,2022-11-01,87786.0,66101.0,16937.0,83038.0,0.9459139270498713
2022-23,05,Uttarakhand,2022-12,2022-12-01,158597.0,123154.0,28213.0,151367.0,0.9544127568617313
2022-23,05,Uttarakhand,2023-01,2023-01-01,90863.0,66574.0,17152.0,83726.0,0.9214531767606177
2022-23,05,Uttarakhand,2023-02,2023-02-01,86219.0,67669.0,17691.0,85360.0,0.9900369988053678
2022-23,05,Uttarakhand,2023-03,2023-03-01,155639.0,114687.0,40033.0,154720.0,0.9940953103014026
2022-23,06,Haryana,2022-04,2022-04-01,272326.0,216540.0,42563.0,259103.0,0.9514442249362896
2022-23,06,Haryana,2022-05,2022-05-01,273855.0,212405.0,51656.0,264061.0,0.9642365485384601
2022-23,06,Haryana,2022-06,2022-06-01,476752.0,375255.0,82640.0,457895.0,0.9604469409672115
2022-23,06,Haryana,2022-07,2022-07-01,276623.0,215870.0,48254.0,264124.0,0.9548157600777955
2022-23,06,Haryana,2022-08,2022-08-01,279410.0,216779.0,51087.0,267866.0,0.9586843706381304
2022-23,06,Haryana,2022-09,2022-09-01,484645.0,365604.0,99580.0,465184.0,0.9598448348791383
2022-23,06,Haryana,2022-10,2022-10-01,282622.0,216387.0,52762.0,269149.0,0.9523285519174021
2022-23,06,Haryana,2022-11,2022-11-01,285773.0,226955.0,46183.0,273138.0,0.9557865858566065
2022-23,06,Haryana,2022-12,2022-12-01,491220.0,402097.0,69964.0,472061.0,0.9609971092382232
2022-23,06,Haryana,2023-01,2023-01-01,292625.0,230692.0,44925.0,275617.0,0.941877829987185
2022-23,06,Haryana,2023-02,2023-02-01,283148.0,233430.0,46794.0,280224.0,0.9896732450873748
2022-23,06,Haryana,2023-03,2023-03-01,485122.0,380863.0,100954.0,481817.0,0.9931872807252609
2022-23,07,Delhi,2022-04,2022-04-01,410282.0,332213.0,61328.0,393541.0,0.959196357627193
2022-23,07,Delhi,2022-05,2022-05-01,416018.0,326640.0,74113.0,400753.0,0.9633068761447822
2022-23,07,Delhi,2022-06,2022-06-01,750813.0,598466.0,121065.0,719531.0,0.9583358306262678
2022-23,07,Delhi,2022-07,2022-07-01,419109.0,328883.0,73002.0,401885.0,0.9589032924609111
2022-23,07,Delhi,2022-08,2022-08-01,423539.0,333955.0,73334.0,407289.0,0.9616328130349271
